,type,event,start,end,satellite,lon,lat,poly,ID,l0_files,l1c_files
138,eruption,Sangay_12,2018-11-13 00:00:00,2018-11-13 23:59:59,S2B,-78.33946, -2.0056,"POLYGON((-78.38440663921702 -2.132209435509947,-78.38439973004544 -1.87898912664121,-78.29452026995456 -1.87898912664121,-78.29451336078299 -2.132209435509947,-78.38440663921702 -2.132209435509947))",138,"['S2B_OPER_MSI_L0__GR_SGS__20181113T184848_S20181113T154336_D08_N02.07.tar', 'S2B_OPER_MSI_L0__GR_SGS__20181113T184848_S20181113T154340_D08_N02.07.tar', 'S2B_OPER_MSI_L0__GR_SGS__20181113T184848_S20181113T154340_D09_N02.07.tar', 'S2B_OPER_MSI_L0__GR_SGS__20181113T184848_S20181113T154343_D08_N02.07.tar', 'S2B_OPER_MSI_L0__GR_SGS__20181113T184848_S20181113T154343_D09_N02.07.tar', 'S2B_OPER_MSI_L0__GR_SGS__20181113T184848_S20181113T154347_D09_N02.07.tar']","['S2B_MSIL1C_20181113T153619_N0207_R068_T17MQT_20181113T190334', 'S2B_MSIL1C_20181113T153619_N0207_R068_T17MQU_20181113T190334', 'S2B_MSIL1C_20181113T153619_N0207_R068_T17MRU_20181113T190334', 'S2B_MSIL1C_20181113T153619_N0207_R068_T17MRT_20181113T190334']"
139,eruption,Sangay_30,2017-08-15 00:00:00,2017-08-15 23:59:59,S2A,78.34048501586624,-2.005342988319143,"POLYGON((78.29553838410503 -2.131952424320178,78.29554529238942 -1.878732114653604,78.38542473934305 -1.878732114653604,78.38543164762744 -2.131952424320178,78.29553838410503 -2.131952424320178))",139,,[]
140,eruption,Sangay_31,2017-09-19 00:00:00,2017-09-19 23:59:59,S2B,-78.33945337389405,-2.005515380898881,"POLYGON((-78.38440001065619 -2.13212481657052,-78.38439310177672 -1.878904507439091,-78.29451364601137 -1.878904507439091,-78.2945067371319 -2.13212481657052,-78.38440001065619 -2.13212481657052))",140,"['S2B_OPER_MSI_L0__GR_SGS__20170919T203034_S20170919T154327_D08_N02.05.tar', 'S2B_OPER_MSI_L0__GR_SGS__20170919T203034_S20170919T154330_D08_N02.05.tar', 'S2B_OPER_MSI_L0__GR_SGS__20170919T203034_S20170919T154334_D08_N02.05.tar', 'S2B_OPER_MSI_L0__GR_SGS__20170919T203034_S20170919T154334_D09_N02.05.tar', 'S2B_OPER_MSI_L0__GR_SGS__20170919T203034_S20170919T154338_D09_N02.05.tar']","['S2B_MSIL1C_20170919T154229_N0205_R068_T17MQU_20170919T154233', 'S2B_MSIL1C_20170919T154229_N0205_R068_T17MRT_20170919T154233', 'S2B_MSIL1C_20170919T154229_N0205_R068_T17MQT_20170919T154233', 'S2B_MSIL1C_20170919T154229_N0205_R068_T17MRU_20170919T154233']"
141,non_eruption,Santa_Maria_00,2017-11-25 00:00:00,2017-11-25 23:59:59,S2B,-91.57296197273078,14.73846505180504,"POLYGON((-91.61936909327105 14.61193027205937,-91.61942270569772 14.86498913326982,-91.52650123976385 14.86498913326982,-91.52655485219051 14.61193027205937,-91.61936909327105 14.61193027205937))",141,"['S2A_OPER_MSI_L0__GR_VGS2_20210216T201226_S20210216T164927_D11_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210216T201226_S20210216T164931_D11_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210216T201226_S20210216T164934_D11_N02.09.tar']",[]
142,eruption,Santa_Maria_00,2021-02-16 00:00:00,2021-02-16 23:59:59,S2A,-91.57296197273078,14.73846505180504,"POLYGON((-91.61936909327105 14.61193027205937,-91.61942270569772 14.86498913326982,-91.52650123976385 14.86498913326982,-91.52655485219051 14.61193027205937,-91.61936909327105 14.61193027205937))",142,"['S2A_OPER_MSI_L0__GR_VGS2_20210216T201226_S20210216T164927_D11_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210216T201226_S20210216T164931_D11_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210216T201226_S20210216T164934_D11_N02.09.tar']",['S2A_MSIL1C_20210216T163341_N0209_R083_T15PXS_20210216T201723']
143,non_eruption,Soputan_10,2017-12-20 00:00:00,2017-12-20 23:59:59,S2A,124.736904, 1.115441,"POLYGON((124.6919816269818 0.9888293703750255,124.6919777870427 1.242051830070349,124.7818302129573 1.24205183007035,124.7818263730181 0.9888293703750255,124.6919816269818 0.9888293703750255))",143,"['S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020703_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020707_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020710_D01_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020710_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020714_D01_N02.06.tar']",['S2A_MSIL1C_20171220T020441_N0206_R017_T51NXB_20171220T070350']
144,eruption,Soputan_10,2018-10-11 00:00:00,2018-10-11 23:59:59,S2B,124.736904, 1.115441,"POLYGON((124.6919816269818 0.9888293703750255,124.6919777870427 1.242051830070349,124.7818302129573 1.24205183007035,124.7818263730181 0.9888293703750255,124.6919816269818 0.9888293703750255))",144,"['S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020703_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020707_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020710_D01_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020710_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20171220T065608_S20171220T020714_D01_N02.06.tar']",['S2B_MSIL1C_20181011T020439_N0206_R017_T51NXB_20181011T033818']
145,eruption,Stromboli_00,2022-05-31 00:00:00,2022-05-31 23:59:59,S2B,15.2113, 38.7946,"POLYGON((15.15384806029352 38.66847151357162,15.15364522321093 38.92069741094824,15.26895477678907 38.92069741094825,15.26875193970648 38.66847151357162,15.15384806029352 38.66847151357162))",145,,[]
146,eruption,Stromboli_01,2019-07-07 00:00:00,2019-07-07 23:59:59,S2A,15.21025, 38.79328,"POLYGON((15.152799115154 38.66715148567892,15.15259629136653 38.91937744019656,15.26790370863347 38.91937744019657,15.267700884846 38.66715148567892,15.152799115154 38.66715148567892))",146,"['S2A_OPER_MSI_L0__GR_EPAE_20190707T104720_S20190707T095957_D09_N02.07.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20190707T104720_S20190707T095957_D10_N02.07.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20190707T104720_S20190707T100000_D09_N02.07.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20190707T104720_S20190707T100000_D10_N02.07.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20190707T104720_S20190707T100004_D09_N02.07.tar']","['S2A_MSIL1C_20190707T095031_N0207_R079_T33SWC_20190707T110339', 'S2A_MSIL1C_20190707T095031_N0207_R079_T33SWD_20190707T110339']"
147,eruption,Stromboli_02,2019-01-08 00:00:00,2019-01-08 23:59:59,S2A,15.21163, 38.79449,"POLYGON((15.15417814820121 38.66836151124722,15.15397531222658 38.9205874133856,15.26928468777342 38.92058741338561,15.26908185179879 38.66836151124722,15.15417814820121 38.66836151124722))",147,"['S2A_OPER_MSI_L0__GR_MTI__20190108T100818_S20190108T095947_D09_N02.07.tar', 'S2A_OPER_MSI_L0__GR_MTI__20190108T100818_S20190108T095947_D10_N02.07.tar', 'S2A_OPER_MSI_L0__GR_MTI__20190108T100818_S20190108T095951_D09_N02.07.tar', 'S2A_OPER_MSI_L0__GR_MTI__20190108T100818_S20190108T095951_D10_N02.07.tar', 'S2A_OPER_MSI_L0__GR_MTI__20190108T100818_S20190108T095954_D09_N02.07.tar']","['S2A_MSIL1C_20190108T095401_N0207_R079_T33SWD_20190108T102652', 'S2A_MSIL1C_20190108T095401_N0207_R079_T33SWC_20190108T102652']"
148,non_eruption,Telica_00,2020-08-16 00:00:00,2020-08-16 23:59:59,S2B,-86.84017166137608,12.604826578120091,"POLYGON((-86.88616686795753 12.47827085066453,-86.88621203504748 12.73137318801023,-86.79413128770467 12.73137318801023,-86.79417645479462 12.47827085066453,-86.88616686795753 12.47827085066453))",148,"['S2B_OPER_MSI_L0__GR_VGS2_20200816T194426_S20200816T162003_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200816T194426_S20200816T162006_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200816T194426_S20200816T162010_D01_N02.09.tar']","['S2B_MSIL1C_20200816T155829_N0209_R097_T16PEU_20200816T194959', 'S2B_MSIL1C_20200816T155829_N0209_R097_T16PEV_20200816T194959']"
149,eruption,Telica_00,2021-08-26 00:00:00,2021-08-26 23:59:59,S2A,-86.84017166137608,12.604826578120091,"POLYGON((-86.88616686795753 12.47827085066453,-86.88621203504748 12.73137318801023,-86.79413128770467 12.73137318801023,-86.79417645479462 12.47827085066453,-86.88616686795753 12.47827085066453))",149,"['S2B_OPER_MSI_L0__GR_VGS2_20200816T194426_S20200816T162003_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200816T194426_S20200816T162006_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200816T194426_S20200816T162010_D01_N02.09.tar']","['S2A_MSIL1C_20210826T155911_N0301_R097_T16PEU_20210826T212655', 'S2A_MSIL1C_20210826T155911_N0301_R097_T16PEV_20210826T212655']"
150,eruption,Telica_01,2021-09-05 00:00:00,2021-09-05 23:59:59,S2A,-86.83982833862217,12.605329149807352,"POLYGON((-86.88582363391825 12.47877342691605,-86.885868802956 12.73187575476286,-86.79378787428834 12.73187575476286,-86.79383304332609 12.47877342691605,-86.88582363391825 12.47877342691605))",150,"['S2B_OPER_MSI_L0__GR_VGS2_20200905T194329_S20200905T162002_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200905T194329_S20200905T162005_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200905T194329_S20200905T162009_D01_N02.09.tar']","['S2A_MSIL1C_20210905T155901_N0301_R097_T16PEV_20210905T212556', 'S2A_MSIL1C_20210905T155901_N0301_R097_T16PEU_20210905T212556']"
151,non_eruption,Telica_01,2020-09-05 00:00:00,2020-09-05 23:59:59,S2B,-86.83982833862217,12.605329149807352,"POLYGON((-86.88582363391825 12.47877342691605,-86.885868802956 12.73187575476286,-86.79378787428834 12.73187575476286,-86.79383304332609 12.47877342691605,-86.88582363391825 12.47877342691605))",151,"['S2B_OPER_MSI_L0__GR_VGS2_20200905T194329_S20200905T162002_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200905T194329_S20200905T162005_D01_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200905T194329_S20200905T162009_D01_N02.09.tar']","['S2B_MSIL1C_20200905T155829_N0209_R097_T16PEV_20200905T194819', 'S2B_MSIL1C_20200905T155829_N0209_R097_T16PEU_20200905T194819']"
152,eruption,Telica_02,2021-09-20 00:00:00,2021-09-20 23:59:59,S2B,-86.83999999999912,12.604994102125378,"POLYGON((-86.88599523615171 12.47843837619122,-86.88604040389092 12.73154071037066,-86.79395959610733 12.73154071037066,-86.79400476384653 12.47843837619122,-86.88599523615171 12.47843837619122))",152,"['S2A_OPER_MSI_L0__GR_VGS2_20200920T212454_S20200920T162003_D01_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200920T212454_S20200920T162007_D01_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200920T212454_S20200920T162011_D01_N02.09.tar']","['S2B_MSIL1C_20210920T155839_N0301_R097_T16PEV_20210920T204944', 'S2B_MSIL1C_20210920T155839_N0301_R097_T16PEU_20210920T204944']"
153,non_eruption,Telica_02,2020-09-20 00:00:00,2020-09-20 23:59:59,S2A,-86.83999999999912,12.604994102125378,"POLYGON((-86.88599523615171 12.47843837619122,-86.88604040389092 12.73154071037066,-86.79395959610733 12.73154071037066,-86.79400476384653 12.47843837619122,-86.88599523615171 12.47843837619122))",153,"['S2A_OPER_MSI_L0__GR_VGS2_20200920T212454_S20200920T162003_D01_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200920T212454_S20200920T162007_D01_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200920T212454_S20200920T162011_D01_N02.09.tar']","['S2A_MSIL1C_20200920T155941_N0209_R097_T16PEU_20200920T212936', 'S2A_MSIL1C_20200920T155941_N0209_R097_T16PEV_20200920T212936']"
154,non_eruption,Telica_10,2019-08-12 00:00:00,2019-08-12 23:59:59,S2B,-86.840003, 12.605435,"POLYGON((-86.88599831398139 12.47887927807002,-86.88604348342938 12.73198160391616,-86.79396251657062 12.73198160391616,-86.7940076860186 12.47887927807002,-86.88599831398139 12.47887927807002))",154,"['S2B_OPER_MSI_L0__GR_SGS__20190812T192605_S20190812T162006_D01_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190812T192605_S20190812T162009_D01_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190812T192605_S20190812T162013_D01_N02.08.tar']","['S2B_MSIL1C_20190812T155829_N0208_R097_T16PEU_20190812T193419', 'S2B_MSIL1C_20190812T155829_N0208_R097_T16PEV_20190812T193419']"
155,eruption,Telica_10,2020-08-01 00:00:00,2020-08-01 23:59:59,S2A,-86.840003, 12.605435,"POLYGON((-86.88599831398139 12.47887927807002,-86.88604348342938 12.73198160391616,-86.79396251657062 12.73198160391616,-86.7940076860186 12.47887927807002,-86.88599831398139 12.47887927807002))",155,"['S2B_OPER_MSI_L0__GR_SGS__20190812T192605_S20190812T162006_D01_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190812T192605_S20190812T162009_D01_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190812T192605_S20190812T162013_D01_N02.08.tar']","['S2A_MSIL1C_20200801T155911_N0209_R097_T16PEU_20200801T210528', 'S2A_MSIL1C_20200801T155911_N0209_R097_T16PEV_20200801T210528']"
156,non_eruption,Tinakula_00,2018-01-07 00:00:00,2018-01-07 23:59:59,S2A,165.80228338622862,-10.385155125187527,"POLYGON((165.7566060877902 -10.51172177942327,165.75664281826 -10.25858098144789,165.8479239541973 -10.25858098144789,165.8479606846671 -10.51172177942327,165.7566060877902 -10.51172177942327))",156,"['S2A_OPER_MSI_L0__GR_MPS__20180108T002232_S20180107T231906_D05_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180108T002232_S20180107T231909_D05_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180108T002232_S20180107T231913_D05_N02.06.tar']",['S2A_MSIL1C_20180107T231841_N0206_R001_T58LEP_20180108T002831']
157,eruption,Tinakula_00,2019-01-02 00:00:00,2019-01-02 23:59:59,S2A,165.80228338622862,-10.385155125187527,"POLYGON((165.7566060877902 -10.51172177942327,165.75664281826 -10.25858098144789,165.8479239541973 -10.25858098144789,165.8479606846671 -10.51172177942327,165.7566060877902 -10.51172177942327))",157,"['S2A_OPER_MSI_L0__GR_MPS__20180108T002232_S20180107T231906_D05_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180108T002232_S20180107T231909_D05_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180108T002232_S20180107T231913_D05_N02.06.tar']",['S2A_MSIL1C_20190102T231851_N0207_R001_T58LEP_20190103T003127']
158,eruption,Tinakula_01,2021-10-28 00:00:00,2021-10-28 23:59:59,S2A,165.80228338622862,-10.385155125187527,"POLYGON((165.7566060877902 -10.51172177942327,165.75664281826 -10.25858098144789,165.8479239541973 -10.25858098144789,165.8479606846671 -10.51172177942327,165.7566060877902 -10.51172177942327))",158,"['S2A_OPER_MSI_L0__GR_VGS4_20211029T003404_S20211028T231919_D05_N03.01.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20211029T003404_S20211028T231922_D05_N03.01.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20211029T003404_S20211028T231926_D05_N03.01.tar']",['S2A_MSIL1C_20211028T231901_N0301_R001_T58LEP_20211029T003704']
159,eruption,Tinakula_02,2021-12-22 00:00:00,2021-12-22 23:59:59,S2B,165.80211172485167,-10.385070700548058,"POLYGON((165.7564344388207 -10.5116373554789,165.7564711689755 -10.25849655617496,165.8477522807279 -10.25849655617496,165.8477890108826 -10.5116373554789,165.7564344388207 -10.5116373554789))",159,"['S2B_OPER_MSI_L0__GR_VGS4_20211223T001939_S20211222T231909_D05_N03.01.tar', 'S2B_OPER_MSI_L0__GR_VGS4_20211223T001939_S20211222T231912_D05_N03.01.tar', 'S2B_OPER_MSI_L0__GR_VGS4_20211223T001939_S20211222T231916_D05_N03.01.tar']",['S2B_MSIL1C_20211222T231849_N0301_R001_T58LEP_20211223T002412']
160,eruption,Ulawun_10,2021-07-09 00:00:00,2021-07-09 23:59:59,S2A,151.331528, -5.050542,"POLYGON((151.2864295159139 -5.177142045647059,151.2864470092838 -4.923938329165679,151.3766089907161 -4.92393832916568,151.3766264840861 -5.177142045647059,151.2864295159139 -5.177142045647059))",160,"['S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001810_D02_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001813_D02_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001813_D03_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001817_D02_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001817_D03_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001821_D03_N02.09.tar']","['S2A_MSIL1C_20210709T001721_N0301_R116_T56MLV_20210709T014719', 'S2A_MSIL1C_20210709T001721_N0301_R116_T56MKV_20210709T014719']"
161,non_eruption,Ulawun_10,2020-07-09 00:00:00,2020-07-09 23:59:59,S2B,151.331528, -5.050542,"POLYGON((151.2864295159139 -5.177142045647059,151.2864470092838 -4.923938329165679,151.3766089907161 -4.92393832916568,151.3766264840861 -5.177142045647059,151.2864295159139 -5.177142045647059))",161,"['S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001810_D02_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001813_D02_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001813_D03_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001817_D02_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001817_D03_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200709T012904_S20200709T001821_D03_N02.09.tar']","['S2B_MSIL1C_20200709T001729_N0209_R116_T56MLV_20200709T013529', 'S2B_MSIL1C_20200709T001729_N0209_R116_T56MKV_20200709T013529']"
162,non_eruption,Ulawun_20,2018-08-14 00:00:00,2018-08-14 23:59:59,S2A,151.331341, -5.050566,"POLYGON((151.2862425142137 -5.17716604554502,151.2862600076678 -4.923962329250444,151.3764219923322 -4.923962329250444,151.3764394857863 -5.17716604554502,151.2862425142137 -5.17716604554502))",162,"['S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001807_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001810_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001810_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001814_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001814_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001818_D03_N02.06.tar']","['S2A_MSIL1C_20180814T001721_N0206_R116_T56MKV_20180814T014447', 'S2A_MSIL1C_20180814T001721_N0206_R116_T56MLV_20180814T014447']"
163,eruption,Ulawun_20,2019-08-14 00:00:00,2019-08-14 23:59:59,S2B,151.331341, -5.050566,"POLYGON((151.2862425142137 -5.17716604554502,151.2862600076678 -4.923962329250444,151.3764219923322 -4.923962329250444,151.3764394857863 -5.17716604554502,151.2862425142137 -5.17716604554502))",163,"['S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001807_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001810_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001810_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001814_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001814_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20180814T013548_S20180814T001818_D03_N02.06.tar']","['S2B_MSIL1C_20190814T001729_N0208_R116_T56MLV_20190814T013435', 'S2B_MSIL1C_20190814T001729_N0208_R116_T56MKV_20190814T013435']"
164,eruption,Ulawun_21,2019-10-03 00:00:00,2019-10-03 23:59:59,S2B,151.30261, -5.05666,"POLYGON((151.257511082238 -5.183260019620951,151.2575285970722 -4.930056350787753,151.3476914029278 -4.930056350787754,151.347708917762 -5.183260019620951,151.257511082238 -5.183260019620951))",164,"['S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001805_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001808_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001808_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001812_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001812_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001816_D03_N02.06.tar']","['S2B_MSIL1C_20191003T001719_N0208_R116_T56MKV_20191003T013428', 'S2B_MSIL1C_20191003T001719_N0208_R116_T56MLV_20191003T013428']"
165,non_eruption,Ulawun_21,2018-10-13 00:00:00,2018-10-13 23:59:59,S2A,151.30261, -5.05666,"POLYGON((151.257511082238 -5.183260019620951,151.2575285970722 -4.930056350787753,151.3476914029278 -4.930056350787754,151.347708917762 -5.183260019620951,151.257511082238 -5.183260019620951))",165,"['S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001805_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001808_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001808_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001812_D02_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001812_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20181013T013633_S20181013T001816_D03_N02.06.tar']","['S2A_MSIL1C_20181013T001721_N0206_R116_T56MLV_20181013T014231', 'S2A_MSIL1C_20181013T001721_N0206_R116_T56MKV_20181013T014231']"
